"BehaviorSpace results (NetLogo 6.3.0)"
"groupFormation_identityPaper_reducedModel.nlogo"
"Step4.3_IndID-hetPar_RS09a"
"01/14/2023 02:15:35:192 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","Number_Of_Agents","HK_opinion_distribution?","Use_Present_Opinion?","Boundary_Distribution","Boundary_Mean","Boundary_STD","Conformity_Distribution","Conformity_Mean","Conformity_STD","Use_Identity?","Identity_Type","SPIRO_Distribution","SPIRO_Mean","SPIRO_STD","Identity_Levels","Minimum_SPIRO","Maximum_SPIRO","Proportion_Of_High_Covert_SPIRO","centroid_color?","N_centroids","killing_centroids?","avoid_seed_control?","updating","set-seed?","polar_repeats","Normalize_Distances?","Y-opinion","X-opinion","Number_Of_Opinion_Dimensions","model","max-ticks","Centroids_change","polarisation-each-n-steps","show_dice_rolls?","ESBG_furthest_out","[step]","precision diversity 3","precision extremness 3","precision ESBG_polarisation 3","precision mean [own-boundary] of turtles 3","precision standard-deviation [own-boundary] of turtles 3","precision mean [own-conformity] of turtles 3","precision standard-deviation [own-conformity] of turtles 3","SPIRO_count 0.05","SPIRO_count 0.15","SPIRO_count 0.25","SPIRO_count 0.35","SPIRO_count 0.45","SPIRO_count 0.55","SPIRO_count 0.65","SPIRO_count 0.75","SPIRO_count 0.85","SPIRO_count 0.95","Entropy_11","Fractal_dimension Fractals opinions_1800","Fractal_dimension_R2 Fractals opinions_1800"
"8","9","101","false","false","normal","0.1375","0","normal","0.8","0.1","true","individual","normal","0.25","0.075","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.553","0.549","0.445","0.138","0","0.801","0.098","4","24","47","19","7","0","0","0","0","0","0.286","0","0.906"
"4","9","101","false","false","normal","0.1125","0","normal","0.8","0.1","true","individual","normal","0.25","0.075","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.59","0.541","0.436","0.113","0","0.801","0.098","4","24","47","19","7","0","0","0","0","0","0.561","0.03","0.169"
"2","9","101","false","false","normal","0.1","0","normal","0.8","0.1","true","individual","normal","0.25","0.075","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.593","0.54","0.435","0.1","0","0.801","0.098","4","24","47","19","7","0","0","0","0","0","0.559","0.03","0.169"
"6","9","101","false","false","normal","0.125","0","normal","0.8","0.1","true","individual","normal","0.25","0.075","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.567","0.537","0.446","0.125","0","0.801","0.098","4","24","47","19","7","0","0","0","0","0","0.44","0.013","0.105"
"7","9","101","true","false","normal","0.1375","0","normal","0.8","0.1","true","individual","normal","0.25","0.075","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.507","0.504","0.505","0.138","0","0.809","0.089","3","17","54","21","5","1","0","0","0","0","0.289","0","0.906"
"5","9","101","true","false","normal","0.125","0","normal","0.8","0.1","true","individual","normal","0.25","0.075","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.507","0.504","0.505","0.125","0","0.809","0.089","3","17","54","21","5","1","0","0","0","0","0.289","0","0.906"
"1","9","101","true","false","normal","0.1","0","normal","0.8","0.1","true","individual","normal","0.25","0.075","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.543","0.504","0.422","0.1","0","0.809","0.089","3","17","54","21","5","1","0","0","0","0","0.578","0.03","0.169"
"10","9","101","false","false","normal","0.15","0","normal","0.8","0.1","true","individual","normal","0.25","0.075","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.55","0.546","0.441","0.15","0","0.801","0.098","4","24","47","19","7","0","0","0","0","0","0.286","0","0.906"
"12","9","101","false","false","normal","0.1625","0","normal","0.8","0.1","true","individual","normal","0.25","0.075","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.548","0.544","0.443","0.163","0","0.801","0.098","4","24","47","19","7","0","0","0","0","0","0.286","0","0.906"
"9","9","101","true","false","normal","0.15","0","normal","0.8","0.1","true","individual","normal","0.25","0.075","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.506","0.504","0.504","0.15","0","0.809","0.089","3","17","54","21","5","1","0","0","0","0","0.289","0","0.906"
"11","9","101","true","false","normal","0.1625","0","normal","0.8","0.1","true","individual","normal","0.25","0.075","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.507","0.504","0.505","0.163","0","0.809","0.089","3","17","54","21","5","1","0","0","0","0","0.289","0","0.906"
